companyId,companyFullName,companyLabelList,companyShortName,companySize,businessZones
134225,信谁科技（天津）有限公司,"['午餐补助', '带薪年假', '股票期权', '定期体检']",信谁科技,15-50人,"['磁器口', '崇文门']"
8510,北京中广瑞波科技股份有限公司,"['绩效奖金', '年底双薪', '五险一金', '通讯津贴']",中广瑞波,150-500人,
29337,和信电子商务有限公司,"['节日礼物', '专项奖金', '股票期权', '绩效奖金']",和信贷,500-2000人,"['大望路', '华贸', '百子湾']"
101211,易思互动（北京）科技有限公司,"['节日礼物', '股票期权', '扁平管理', '帅哥多']",易美健,15-50人,['中关村']
89541,滴滴打车（小桔科技）,"['节日礼物', '绩效奖金', '年度旅游', '美女多']",滴滴出行（小桔科技）,2000人以上,"['西北旺', '马连洼', '上地']"
92682,北京高校邦科技有限公司,"['股票期权', '绩效奖金', '扁平管理', '领导好']",高校邦,500-2000人,"['学院路', '知春路', '北航']"
15457,中青旅控股股份有限公司,"['岗位晋升', '年度旅游', '扁平管理', '管理规范']",中青旅遨游网,500-2000人,"['东直门', '海运仓', '东四']"
62899,泉宏财富 （北京）投资有限公司,"['技能培训', '节日礼物', '绩效奖金', '年度旅游']",泉宏财富,150-500人,"['亚运村', '小关', '小营']"
1249,北京羽扇智信息科技有限公司,"['帅哥多', '美女多', '绩效奖金', '股票期权']",出门问问,150-500人,"['苏州街', '万泉河', '颐和园']"
143993,北京高策房地产经纪有限公司,,北京高策,500-2000人,['酒仙桥']
57419,深圳前海北京同仁堂国际电子商务有限公司,"['背书牛', '股票期权', '六险一金', '高颜值']",同仁堂国际,50-150人,
8797,越野一族(北京)传媒科技有限公司,"['年底双薪', '五险一金', '带薪年假', '弹性工作']",越野e族,150-500人,['望京']
91,高德软件有限公司,"['弹性工作', '帅哥多', '美女多', '五险一金']",阿里巴巴移动事业群-高德,2000人以上,['城南']
63366,北京榆钱投资管理有限公司,"['技能培训', '年底双薪', '带薪年假', '岗位晋升']",榆钱金融,50-150人,"['颐和园', '苏州街', '万泉河']"
94608,广州市卓为信息技术有限公司,"['带薪年假', '绩效奖金', '帅哥多', '美女多']",广州卓为,50-150人,['南礼士路']
57049,北京因果树网络科技有限公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",InnoTREE,50-150人,"['苏州街', '北京大学', '颐和园']"
125497,安心财产保险有限责任公司,,安心保险,150-500人,
98468,医众互联（北京）医疗科技有限公司,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",医众互联,15-50人,"['CBD', '国贸', '建外大街']"
98754,北京云予网络科技有限公司,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",云账户,50-150人,"['望京', '大山子', '酒仙桥']"
40459,北京市商汤科技开发有限公司,"['五险一金', '弹性工作', '丰盛三餐', '发展空间大']",SenseTime,500-2000人,"['五道口', '清华大学', '中关村']"
121715,珠海赞同科技有限公司,"['年底双薪', '绩效奖金', '带薪年假', '午餐补助']",赞同科技,500-2000人,
1537,北京搜狗科技发展有限公司,"['五险一金', '带薪年假', '午餐补助', '定期体检']",搜狗,2000人以上,"['五道口', '清华大学', '中关村']"
123980,北京品信众达信息科技有限公司,"['绩效奖金', '带薪年假', '专项奖金', '年度旅游']",北京品今控股,500-2000人,"['东直门', '海运仓', '东四', '东直门', '海运仓', '东四']"
122289,超对称（北京）科技有限公司,"['股票期权', '带薪年假', '弹性工作', '五险一金']",超对称,少于15人,
114110,乐视网信息技术（北京）股份有限公司,"['股票期权', '交通补助', '通讯津贴', '带薪年假']",乐视,2000人以上,"['大山子', '酒仙桥', '将台路']"
37446,北京麒麟合盛科技有限公司,"['技能培训', '节日礼物', '丰富的团建', '扁平管理']",APUS Group,50-150人,"['望京', '大山子', '花家地']"
104048,北京世诚优聘科技发展有限公司,"['技能培训', '股票期权', '绩效奖金', '岗位晋升']",斗米兼职,500-2000人,"['上地', '马连洼', '西二旗']"
39120,北京创世漫道科技有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '定期体检']",漫道科技,500-2000人,"['苏州桥', '万柳', '万泉河']"
22938,中弘网络营销顾问有限公司,"['绩效奖金', '五险一金', '通讯津贴', '交通补助']",中弘营销,500-2000人,
39934,北京每日优鲜电子商务有限公司,"['节日礼物', '年度旅游', '岗位晋升', '管理规范']",每日优鲜,150-500人,"['望京', '大山子', '酒仙桥']"
116804,北京高德联讯科技有限公司,,高德联讯,150-500人,"['亮马桥', '三元桥', '燕莎']"
24989,北京奇果网络科技有限公司,"['股票期权', '年度旅游', '领导好', '交通补助']",电视家,15-50人,"['苏州街', '中关村', '苏州桥']"
21421,北京多牛互动传媒股份有限公司,"['绩效奖金', '五险一金', '节日礼物', '弹性工作']",DoNews,150-500人,['西三旗']
142636,北京华致财富管理顾问有限公司,,华致财富,50-150人,"['三里屯', '团结湖', '工体']"
68448,北京东方亚港国际资讯有限公司,"['年底双薪', '带薪年假', '绩效奖金', '通讯津贴']",中国通关网,15-50人,"['望京', '花家地', '大山子']"
103410,北京天星资本股份有限公司,"['岗位晋升', '年终分红', '五险一金', '弹性工作']",天星资本,150-500人,
108795,西多多信息科技（北京）有限公司,"['绩效奖金', '交通补助', '带薪年假', '领导好']",蓝金灵,15-50人,"['宣武门', '和平门', '长椿街']"
124368,北京新传智库科技有限公司,"['年底双薪', '带薪年假', '午餐补助', '定期体检']",新传智库,15-50人,
53903,北京无极慧通科技有限公司,"['技能培训', '年底双薪', '岗位晋升', '领导好']",无极慧通,50-150人,"['万泉河', '苏州桥', '苏州街']"
90610,凯博商务咨询（北京）有限公司,"['技能培训', '年底双薪', '带薪年假', '扁平管理']",CopalAmba,50-150人,
156946,港丰财研科技（北京）有限公司,"['股票期权', '带薪年假', '定期体检', '美女多']",港丰财研,15-50人,['酒仙桥']
51706,大公国际信用评级集团有限公司,"['技能培训', '带薪年假', '岗位晋升', '五险一金']",大公集团,500-2000人,"['亮马桥', '三元桥', '燕莎']"
94407,北京爱分析科技有限公司,"['扁平管理', '领导好', '五险一金', '午餐补助']",爱分析,15-50人,"['团结湖', '朝阳公园', '甜水园']"
85451,北京艾利艾网络口碑咨询有限公司,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",艾利艾互联网科技股份有限公司,150-500人,"['十里堡', '八里庄', '四惠']"
25073,北京千丁互联科技有限公司,"['年底双薪', '绩效奖金', '岗位晋升', '美味三餐']",千丁互联,150-500人,"['管庄', '定福庄']"
148214,北京心知科技有限公司,"['股票期权', '弹性工作', '年度旅游', '节日礼物']",心知科技,少于15人,['中关村']
388,北京智云众网络科技有限公司,"['五险一金', '弹性工作', '岗位晋升', '绩效奖金']",智云众,500-2000人,"['知春路', '双榆树', '大钟寺']"
95634,北京融信思惟科技发展有限公司,,融信思惟,150-500人,['西红门']
10245,北京尚品百姿电子商务有限公司,"['股票期权', '五险一金', '带薪年假', '节日礼物']",尚品网,500-2000人,
24406,北京北大方正电子有限公司,"['技能培训', '免费班车', '岗位晋升', '管理规范']",方正电子,500-2000人,
27735,北京亿欧网盟科技有限公司,"['专项奖金', '股票期权', '绩效奖金', '五险一金']",亿欧,50-150人,"['亮马桥', '三元桥', '燕莎']"
115935,北京国网信通埃森哲信息技术有限公司,,信通埃森哲,50-150人,"['和平门', '宣武门', '天安门']"
125706,德通汇富（北京）资本管理有限公司,"['带薪年假', '弹性工作', '领导好', '管理规范']",德通汇富,50-150人,
95082,北京乐纯悠品商贸有限公司,"['带薪年假', '绩效奖金', '扁平管理', '美女多']",乐纯酸奶,50-150人,"['大望路', '百子湾', '双井']"
39917,北京融贯电子商务有限公司,"['潜力股', '大健康', '前景好', '带薪年假']",我的医药网,150-500人,"['大望路', '红庙', '华贸']"
108927,珠海安润普科技有限公司,"['交通补助', '午餐补助', '绩效奖金', '弹性工作']",安润普,50-150人,
121277,德通汇富（北京）资本管理有限公司,"['年底双薪', '专项奖金', '绩效奖金', '带薪年假']",德通汇富,50-150人,"['朝外', '朝阳门', '东大桥']"
41051,北京奇点创世信息技术有限公司,"['节日礼物', '岗位晋升', '帅哥多', '通讯津贴']",奇点创世科技,15-50人,"['雍和宫', '和平里', '北新桥']"
60817,陕西识代运筹信息科技有限公司,"['年底双薪', '节日礼物', '技能培训', '年度旅游']",识代运筹,50-150人,"['大山子', '酒仙桥']"
127337,中石汇通资产管理（北京）有限公司,,中石投资,50-150人,"['望京', '大山子', '花家地']"
113856,小船出海教育科技（北京）有限公司,"['股票期权', '免费三餐', '打车报销', '14薪']",作业帮,150-500人,"['上地', '西二旗', '马连洼']"
142403,北京文博启胜投资有限公司,,文博启胜,15-50人,"['丽泽桥', '岳各庄', '青塔']"
118492,北京世纪多彩网络科技有限公司,,北京世纪多彩网络科技有限公司,50-150人,
37145,北京思朗特科技有限公司,"['技能培训', '节日礼物', '岗位晋升', '扁平管理']",思朗特,50-150人,"['白纸坊', '菜市口', '陶然亭']"
135392,北京夸克聚合商务咨询有限公司,,夸克聚合,15-50人,"['马连洼', '西北旺', '上地']"
114442,北京华远大数电子商务有限公司,"['年终分红', '绩效奖金', '带薪年假', '通讯津贴']",华远大数,50-150人,"['阜成门', '南礼士路', '月坛']"
61844,国信优易数据有限公司,"['年底双薪', '技能培训', '绩效奖金', '岗位晋升']",国信优易,50-150人,"['科技园区', '看丹桥', '世界公园']"
148626,卓尔金服信息科技（武汉）有限公司,,卓,150-500人,"['建国门', '国贸', 'CBD']"
38935,北京造化科技有限公司,"['年底双薪', '股票期权', '午餐补助', '定期体检']",造化科技,50-150人,"['酒仙桥', '大山子', '将台路']"
48281,北京华商通达文化传媒有限公司,"['技能培训', '节日礼物', '专项奖金', '绩效奖金']",华商传媒研究所,15-50人,"['德胜门', '新街口', '小西天']"
60597,杭州数梦工场科技有限公司,"['带薪年假', '扁平管理', '丰厚年终奖', '研发弹性']",数梦工场,150-500人,"['上地', '马连洼', '西二旗']"
106914,北京红缀户外用品有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",红缀,150-500人,"['花乡', '看丹桥']"
81343,北京金瑞龙汇鑫控股(集团)有限公司,"['岗位晋升', '管理规范', '五险一金', '带薪年假']",金瑞龙汇鑫控股集团有限公司,2000人以上,"['国贸', 'CBD', '东大桥']"
153564,玖承资产管理有限公司,,玖承,500-2000人,['CBD']
112612,北京科东电力控制系统有限责任公司,"['电网自动化', '仿真', '电力交易', '电网信息化']",南瑞集团科东公司,500-2000人,"['小营', '清河', '西三旗']"
76564,艾问（上海）文化传媒有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",艾问,15-50人,"['东大桥', '京广桥']"
123666,中博睿智（北京）科技发展有限公司,,中博睿智,50-150人,
3712,京东世纪贸易有限公司,"['年底双薪', '免费班车', '带薪年假', '绩效奖金']",京东,2000人以上,
41675,北京中科金财科技股份有限公司,"['年底双薪', '节日礼物', '股票期权', '带薪年假']",中科金财 SINODATA,500-2000人,"['学院路', '北航', '北太平庄']"
141668,浙江同牛网络科技有限公司,,同牛科技,50-150人,
28233,中融民信资本管理有限公司,"['节日礼物', '技能培训', '绩效奖金', '生日礼物']",中融民信,2000人以上,"['CBD', '大望路']"
44091,北京自如友家资产管理有限公司,"['丰厚年薪', '六险一金', '健康体检', '带薪年假']",自如网,2000人以上,"['酒仙桥', '将台路', '大山子']"
12965,神州数码（中国）有限公司,"['绩效奖金', '五险一金', '弹性工作', '通讯津贴']",神州数码,2000人以上,"['西二旗', '龙泽', '回龙观']"
70645,北京赛思信安技术股份有限公司,"['股票期权', '交通补助', '定期体检', '通讯津贴']",赛思股份,150-500人,"['亮马桥', '三元桥', '燕莎']"
26085,北京一生佳科技发展有限公司,"['绩效奖金', '五险一金', '带薪年假', '弹性工作']",医生+,少于15人,"['大望路', '华贸', '四惠']"
144772,象泰资本管理有限公司,,象泰资本,15-50人,"['四惠', '百子湾', '十里堡']"
54204,北京帕尔加特科技有限公司,"['技能培训', '专项奖金', '带薪年假', '岗位晋升']",帕尔加特,50-150人,"['东四', '美术馆', '北新桥']"
129448,北京新流万联网络技术有限公司,,新流万联NGAA,15-50人,"['酒仙桥', '大山子', '将台路']"
135218,聚保盆信息科技（北京）有限公司,"['年底双薪', '股票期权', '年终分红', '年度旅游']",聚保盆,15-50人,"['三元桥', '亮马桥', '左家庄']"
114268,TCL集团股份有限公司,,TCL互联网事业本部,150-500人,"['北太平庄', '马甸', '蓟门桥']"
136978,北京玖富联银科技有限公司,"['绩效奖金', '免费班车', '五险一金', '部门旅游']",玖富技术中心,2000人以上,"['望京', '大山子', '花家地']"
94859,清研灵智信息咨询（北京）有限公司,,清研智库,50-150人,"['亚运村', '奥运村', '大屯']"
102212,达内时代科技集团有限公司,"['技能培训', '股票期权', '专项奖金', '带薪年假']",达内集团,2000人以上,"['大钟寺', '蓟门桥', '皂君庙']"
55349,北京中娱智库咨询有限公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",中娱智库,15-50人,"['朝阳门', '朝外', '工体']"
3194,北京搜狐新媒体信息技术有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",搜狐,2000人以上,"['中关村', '知春路', '双榆树']"
81662,天津灵集科技有限公司,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",北京灵集科技有限公司,50-150人,"['望京', '大山子', '酒仙桥']"
131224,易纳购科技（北京）有限公司,"['带薪年假', '午餐补助', '弹性工作', '五险一金']",豌豆公主，日本优品一站购,50-150人,['来广营']
49715,北京搜狐新动力科技有限公司,"['技能培训', '节日礼物', '免费班车', '带薪年假']",搜狐视频,500-2000人,
104229,北京海绵保科技有限公司,"['年底双薪', '带薪年假', '年度旅游', '通讯津贴']",海绵保,50-150人,
7535,北京值得买科技股份有限公司,"['技能培训', '带薪年假', '各种主题趴', '海量产品体验']",什么值得买,150-500人,"['木樨园', '角门', '马家堡']"
138128,北京直通万连科技有限公司,"['带薪年假', '绩效奖金', '五险一金', '弹性工作']",智通引擎,50-150人,
94817,北京创投集贤投资管理有限公司,"['节日礼物', '专项奖金', '股票期权', '带薪年假']",变革家,15-50人,['苏州街']
133283,北京公众学业科技服务有限公司,,公众学业,150-500人,"['中关村', '北京大学', '苏州街']"
80113,中城泰信（北京）信息技术有限公司,"['带薪年假', '绩效奖金', '五险一金', '午餐补助']",CUTT,15-50人,['清河']
93212,北京懒熊体育文化有限公司,"['技能培训', '股票期权', '专项奖金', '绩效奖金']",懒熊体育,15-50人,
151140,北京学霸天下科技有限公司,,学霸天下,50-150人,['六里桥']
35677,零度智控（北京）智能科技有限公司,"['技能培训', '年底分红', '岗位晋升', '年度旅游']",零度智控,500-2000人,"['上地', '马连洼', '西二旗']"
86742,宽拓（北京）科技有限公司,"['技能培训', '节日礼物', '带薪年假', '年度旅游']",Quantex,15-50人,
139111,跑哪儿科技（北京）有限公司,,跑哪儿,15-50人,
27749,北京蓝城兄弟文化传媒有限公司,"['股票期权', '五险一金', '带薪年假', '节日礼物']",淡蓝网Blued,150-500人,
128977,北京云端智度科技有限公司,"['午餐补助', '带薪年假', '绩效奖金', '通讯津贴']",云端智度,15-50人,"['常营', '管庄']"
64755,CBC(北京)信用管理有限公司,"['技能培训', '节日礼物', '专项奖金', '带薪年假']",CBC,500-2000人,
57114,飞立股份有限公司,,飞立,150-500人,['南礼士路']
149034,北京骏嘉财通科技有限公司东城区分公司,"['专项奖金', '绩效奖金', '年终分红', '带薪年假']",北京骏嘉财通科技有限公司,500-2000人,['广渠门']
117987,北京美源星石油化工投资管理有限公司,"['年底双薪', '绩效奖金', '交通补助', '带薪年假']",美源星,500-2000人,"['双井', '南磨房', '劲松']"
52719,北京玩在一起科技有限公司,"['技能培训', '专项奖金', '股票期权', '带薪年假']",玩加赛事,15-50人,"['立水桥', '北苑']"
142592,北京斯图飞腾科技有限公司,"['弹性工作', '扁平管理', '五险一金', '朝阳行业']",Taste Analytics,15-50人,"['建外大街', 'CBD', '国贸']"
9483,北京岁月桔子科技有限公司,"['绩效奖金', '年底双薪', '专项奖金', '五险一金']",IT桔子,15-50人,"['苏州街', '苏州桥', '中关村']"
48992,北京亚信数据有限公司,"['年底双薪', '免费班车', '带薪年假', '绩效奖金']",亚信数据,2000人以上,"['西单', '复兴门', '金融街']"
49187,中商惠民（北京）电子商务有限公司,"['岗位晋升', '领导好', '弹性工作', '午餐补助']",惠民网,2000人以上,"['来广营', '望京']"
53,北京创锐文化传媒有限公司,"['技能培训', '节日礼物', '季度奖金', '岗位晋升']",聚美优品,2000人以上,"['东直门', '海运仓', '东四']"
84586,北京量化健康科技有限公司,"['专项奖金', '绩效奖金', '岗位晋升', '扁平管理']",量化健康,15-50人,"['科技园区', '看丹桥', '世界公园']"
15073,北京融易通信息技术有限公司,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']",融易通,500-2000人,"['西二旗', '龙泽', '回龙观']"
35307,联通宽带在线有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '管理规范']",联通宽带,150-500人,
29643,数据堂（北京）科技股份有限公司,"['股票期权', '福利完善', '扁平管理', '丰厚奖金']",数据堂,150-500人,"['中关村', '人民大学', '知春路']"
151782,北京爱特曼科技有限公司,,爱特曼科技,少于15人,
1211,北京易观网络信息咨询有限公司,"['专项奖金', '午餐补助', '技能培训', '扁平管理']",易观,150-500人,"['望京', '花家地', '来广营']"
44028,中海微银资产管理有限公司,"['绩效奖金', '岗位晋升', '五险一金']",中海微银,2000人以上,
47323,北京北森云计算股份有限公司,"['节日礼物', '年度旅游', '定期体检', '弹性工作']",北森云计算,500-2000人,"['上地', '马连洼', '西二旗']"
968,缤刻普锐（北京）科技有限责任公司,"['年底双薪', '股票期权', '绩效奖金', '带薪年假']",有品 PICOOC,50-150人,"['德胜门', '鼓楼', '什刹海']"
82491,中创三优（北京）科技有限公司,"['年底双薪', '股票期权', '专项奖金', '绩效奖金']",中创三优,50-150人,"['车公庄', '甘家口', '航天桥']"
129831,霍尔果斯呜哩网络科技有限公司,"['年底双薪', '带薪年假', '午餐补助', '帅哥美女如云']",呜哩,150-500人,"['亮马桥', '燕莎', '三元桥']"
26411,燕山大学,,燕大,2000人以上,"['知春路', '中关村', '双榆树']"
82650,北京捷泰天域信息技术有限公司,"['节日礼物', '带薪年假', '扁平管理', '领导好']",智图GeoQ,50-150人,"['左家庄', '柳芳', '西坝河']"
141318,云厚科技（北京）有限公司,,云厚科技（北京）有限公司,50-150人,"['望京', '大山子', '花家地']"
121820,北京天璇易达科技有限责任公司,"['年底双薪', '专项奖金', '股票期权', '交通补助']",犀牛科技,15-50人,"['南磨房', '十八里店', '潘家园']"
100763,北京华数康数据科技有限公司,"['技能培训', '带薪年假', '领导好', '美女多']",华数康数据,50-150人,"['丽泽桥', '六里桥', '太平桥']"
25116,北京讯奇连城商务服务有限公司,"['年终分红', '年底双薪', '五险一金', '通讯津贴']",12580,500-2000人,
58285,北京阿凡提财富管理顾问有限公司,"['年底双薪', '节日礼物', '绩效奖金', '年度旅游']",阿凡提财富顾问,500-2000人,"['阜成门', '金融街', '南礼士路']"
112983,光信投资管理（北京）有限公司,,光信资本,15-50人,"['建外大街', 'CBD', '国贸']"
1838,欢网科技发展有限公司,"['绩效奖金', '五险一金', '通讯津贴', '带薪年假']",欢网科技,150-500人,"['潘家园', '劲松', '南磨房']"
6996,北京智融时代科技有限公司,"['股票期权', '绩效奖金', '五险一金', '带薪年假']",用钱宝,150-500人,
119153,北京大生在线科技有限公司,"['带薪年假', '股票期权', '绩效奖金', '定期体检']",51Talk 无忧英语,2000人以上,"['上地', '西二旗', '马连洼']"
10397,北京掌趣科技股份有限公司,"['带薪年假', '节日礼物', '午餐补助', '年底双薪']",掌趣科技,2000人以上,"['马甸', '北太平庄', '牡丹园']"
155154,北京欧诺信和企业管理咨询有限公司,,欧诺信和,少于15人,['大望路']
52057,北京我爱我家房地产经纪有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",北京我爱我家,2000人以上,"['海运仓', '东直门', '东四']"
133387,IDG资本投资顾问（北京）有限公司,,IDG Capital,150-500人,"['北京站', '建国门']"
48910,北京阳光汇点数码科技有限公司,"['节日礼物', '专项奖金', '带薪年假', '管理规范']",阳光汇点,50-150人,
39699,北京艾亿新融资本管理有限公司,"['技能培训', '带薪年假', '岗位晋升', '扁平管理']",艾亿新融,50-150人,"['建外大街', 'CBD', '国贸']"
68001,京东方科技集团股份有限公司,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",BOE,2000人以上,['亦庄']
141772,北京厚谷投资管理有限公司,"['股票期权', '绩效奖金', '交通补助', '弹性工作']",厚谷投资,少于15人,"['东直门', '东四', '工体']"
31173,悠易互通（北京）广告有限公司,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",悠易,150-500人,"['呼家楼', '京广桥', '朝外']"
150725,厦门_疆投资管理有限责任公司,,_疆资本,少于15人,['朝外']
114123,百度移信网络技术（北京）有限公司,,百度移动游戏,500-2000人,
4202,爱奇清科（北京）信息科技有限公司,"['午餐补助', '定期体检', '岗位晋升', '技能培训']",创业邦,150-500人,"['亮马桥', '三元桥', '燕莎']"
2494,凤凰飞扬（北京）新媒体信息技术有限公司,"['免费班车', '八险一金', '各色型男', '过节大礼包']",凤凰网,2000人以上,"['望京', '大山子', '酒仙桥']"
136334,山西亚宝医药经销有限公司,"['交通补助', '绩效奖金', '午餐补助', '带薪年假']",亚宝药业,500-2000人,['亦庄']
26788,众筹网,"['年底双薪', '节日礼物', '岗位晋升', '管理规范']",众筹网,150-500人,"['亮马桥', '三元桥', '燕莎']"
113608,北京懒猫金融信息服务有限公司,"['互联网金融', '证监会发牌', '创业团队', '扁平化管理']",懒猫金服,150-500人,"['四惠', '百子湾', '十里堡']"
114969,北京黑马创展投资管理有限公司,"['年终分红', '技能培训', '扁平管理', '领导好']",黑马金融,15-50人,"['中关村', '北京大学', '颐和园']"
38239,北京卡路里科技有限公司,"['节日礼物', '年度旅游', '定期体检', '五险一金']",Keep,150-500人,"['东四', '北新桥', '东直门']"
143367,北京魔数科技有限公司,"['股票期权', '带薪年假', '通讯津贴', '午餐补助']",BoostingIO,少于15人,"['建国门', 'CBD', '国贸']"
84756,钱包金服集团,"['节日礼物', '年底双薪', '绩效奖金', '岗位晋升']",钱包金服集团,500-2000人,"['太阳宫', '西坝河', '国展']"
22182,广州安正软件股份有限公司,"['技能培训', '年度旅游', '岗位晋升', '扁平管理']",安正软件,150-500人,"['南礼士路', '月坛', '阜成门']"
139040,北京中科戎大科技股份有限公司,,中科戎大,15-50人,['西三旗']
80815,北京北大软件工程发展有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",北大软件,150-500人,
88544,北京光合起源网络科技有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '年度旅游']",光合起源,15-50人,"['北太平庄', '蓟门桥', '牡丹园']"
45163,北京众嘉禾励科技有限公司,"['技能培训', '绩效奖金', '年度旅游', '岗位晋升']",西集网,50-150人,"['木樨园', '马家堡']"
59469,北京云房数据技术有限责任公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",云房数据,150-500人,"['西直门', '车公庄']"
128616,北京开数科技有限公司,,开数,15-50人,
65762,南京思美软件系统有限公司,"['节日礼物', '年底双薪', '技能培训', '绩效奖金']",思美软件,150-500人,"['四季青', '西山', '香山']"
24988,北京易捷思达科技发展有限公司,"['股票期权', '五险一金', '弹性工作', '节日礼物']",EasyStack,50-150人,"['上地', '西北旺', '马连洼']"
55536,中国科学院计算技术研究所,"['绩效奖金', '五险一金', '带薪年假', '定期体检']",中科院计算所孵化创业公司,50-150人,
72579,58到家,"['绩效奖金', '五险一金', '欢乐多', '股票期权']",58到家,2000人以上,"['大山子', '酒仙桥']"
144668,北京捷洽软件科技有限公司,,就旅行,50-150人,"['小关', '惠新里', '对外经贸']"
146026,北京国泰北斗科技有限公司,,国泰北斗,15-50人,['三元桥']
148521,北京通付盾数据科技有限公司,,通付盾,50-150人,['马甸']
98426,北京慧数科技有限公司,"['节日礼物', '年底双薪', '专项奖金', '股票期权']",慧 数,50-150人,
50604,北京智能管家科技有限公司,"['年底双薪', '节日礼物', '技能培训', '年度旅游']",roobo,150-500人,
117000,中国电信股份有限公司云计算分公司,,电信云计算公司,2000人以上,"['四季青', '西山', '香山']"
9261,百度（中国）有限公司,"['年假', '技能培训', '节日礼物', '岗位晋升']",百度,2000人以上,"['上地', '西二旗', '西北旺']"
55961,新东方教育科技集团,"['节日礼物', '绩效奖金', '岗位晋升', '年度旅游']",新东方教育科技集团,2000人以上,
31923,北京新浪阅读信息技术有限公司,"['节日礼物', '带薪年假', '岗位晋升', '帅哥多']",新浪阅读,150-500人,"['紫竹桥', '四季青', '世纪城']"
10519,中国民航信息网络股份有限公司,"['年底双薪', '技能培训', '待遇优厚', '五险二金']",中国民航信息网络股份有限公司,2000人以上,
33220,北京汇通金财信息科技有限公司,"['节日礼物', '技能培训', '专项奖金', '带薪年假']",国家电网全资子公司北京汇通金财,150-500人,"['广内大街', '广安门', '牛街']"
146957,北京道同网络信息技术有限公司,"['股票期权', '领导好', '扁平管理', '技能培训']",道同网络,少于15人,['亦庄']
79603,博宏信息技术有限公司,"['节日礼物', '年底双薪', '专项奖金', '带薪年假']",博宏信息,150-500人,"['安贞', '小关', '安华']"
112423,链动数据技术（北京）有限公司,,链动数据技术（北京）有限公司,50-150人,['和平里']
142182,北京昊泰东方基金管理有限公司,,昊泰资本,15-50人,"['四惠', '十里堡', '百子湾']"
57025,北京沐屿科技发展有限公司,"['专项奖金', '带薪年假', '岗位晋升', '定期体检']",玖富蜡笔分期,50-150人,
28882,北京新氧科技有限公司,"['年终分红', '绩效奖金', '股票期权', '专项奖金']",新氧整形,150-500人,"['望京', '大山子', '花家地']"
114259,北京八维研修学院,,北京八维研修学院,2000人以上,
142890,北京跬步众成信息技术有限公司,,北京跬步众成信息技术有限公司,少于15人,['北苑']
66662,北京世纪博奥管理技术发展有限公司,"['技能培训', '股票期权', '带薪年假', '绩效奖金']",世纪博奥,50-150人,
107281,北京康宁瑞通信息技术有限责任公司,"['领导好', '扁平管理', '技能培训', '五险一金']",康宁瑞通,15-50人,
36164,钱包金服（北京）科技有限公司,"['节日礼物', '互联网金融', '股票期权', '带薪年假']",钱包金服,150-500人,"['太阳宫', '西坝河', '国展']"
2900,北京口袋时尚科技有限公司,"['扁平化管理', '技术驱动', '14薪', '六险一金']",微店,500-2000人,"['酒仙桥', '大山子', '将台路']"
25456,北京数迅科技有限公司,"['年底双薪', '股票期权', '五险一金', '带薪年假']",数迅科技,15-50人,"['新街口', '德胜门', '小西天']"
27988,北京微影时代科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",微信电影票,500-2000人,"['大望路', '四惠', '华贸']"
142815,北京安信创富科技有限公司,,客惠来,50-150人,['中关村']
151898,北京亿盛融华投资管理有限公司,,亿盛资本,150-500人,
718,腾讯科技(北京)有限公司,"['节日礼物', '技能培训', '免费娱乐设施', '岗位晋升']",腾讯,2000人以上,
43773,北京北科天绘科技有限公司,"['朝阳行业', '技能培训', '节日礼物', '股票期权']",北科天绘,15-50人,
8332,任子行网络技术股份有限公司,"['年终奖金', '绩效奖金', '年度旅游', '美女多']",任子行,500-2000人,"['马甸', '北太平庄', '健翔桥']"
230,北京拓尔思信息技术股份有限公司,"['绩效奖金', '五险一金', '通讯津贴', '带薪年假']",拓尔思TRS,500-2000人,
11293,北京百度网讯科技有限公司,"['技能培训', '岗位晋升', '管理规范', '弹性工作']",百度,2000人以上,"['上地', '西二旗', '马连洼']"
80814,北京智康通达信息技术有限公司,"['带薪年假', '岗位晋升', '五险一金', '股票期权']",北京智康通达信息技术有限公司,15-50人,"['紫竹桥', '车道沟', '万寿寺']"
