positionId,city,companyId,firstType,secondType,education,industryField,positionAdvantage,positionName,positionLables,salary,workYear
1934536,北京,329,技术,后端开发,硕士,"数据服务,文化娱乐",技术氛围浓厚 免费餐 待遇优厚,高级大数据研发工程师,"['大数据', '数据']",20k-40k,1-3年
2563530,北京,55446,技术,运维安全,本科,"移动互联网,O2O",五险一金、发展好、弹性工作、绩效奖金,大数据运维工程师,"['大数据', '运维', '数据']",15k-30k,1-3年
2533715,北京,107281,运营,编辑,本科,"移动互联网,医疗健康",五险一金、双休、8小时工作，带薪年假。,医学数据管理,['数据'],5k-8k,1-3年
2195136,北京,8103,运营,运营,大专,"移动互联网,文化娱乐",大平台 八险一金 每年两次晋升几乎,数据产品运营经理,"['运营', '产品', '数据']",8k-15k,1-3年
2379203,北京,12557,设计,数据分析,本科,数据服务,"13薪,年终奖,各种补助,补充医疗",舆情分析师,"['分析师', '数据分析']",6k-12k,1-3年
2568723,北京,36164,产品/需求/项目类,产品设计/需求分析,本科,金融,互金科技前沿大数据产品+上市平台+优秀团队,大数据征信产品经理,"['产品经理', '大数据', '产品', '数据', '征信']",15k-20k,1-3年
2162546,北京,2900,技术,运维安全,本科,"移动互联网 ,电子商务",有竞争力薪资+丰厚期权+完善福利+靠谱团队,运维开发工程师（大数据开发）,"['大数据', '数据库', '运维', '数据']",18k-35k,1-3年
2286642,北京,25456,产品,产品经理,本科,数据服务,五险一金，公司福利，团队旅游,大数据售前&amp;项目经理,"['大数据', '项目经理', '数据', '售前']",10k-20k,1-3年
2252851,北京,102322,金融,天使投资/VC/PE,本科,"移动互联网,O2O",较大发展空间,金融分析师,"['分析师', '金融']",12k-24k,1-3年
1132654,北京,27988,技术,运维,本科,"移动互联网,广告营销",发展前景好，待遇优厚,大数据运维开发工程师,"['大数据', '运维', '数据']",15k-25k,1-3年
2137164,北京,21421,技术,后端开发,本科,文化娱乐,五险一金、周末双休,数据挖掘分析工程师,"['数据挖掘', '数据']",15k-20k,1-3年
2357749,北京,142815,职能,财务,本科,"移动互联网,企业服务",CEO直带,财务分析师兼总助,"['总助', '分析师', '财务']",8k-16k,1-3年
1275777,北京,10519,技术,运维,本科,移动互联网,央企；五险二金；民航数据平台的运维研发,大数据平台运维开发工程师,"['平台', '大数据', '运维', '数据']",10k-20k,1-3年
2466222,北京,151898,产品/需求/项目类,项目管理,大专,金融、教育,未来十年的钻石行业,交易员 分析师 培训讲师 交易助理,"['分析师', '职业培训', '教育', '培训', '讲师']",8K-16K,1-3年
2446366,北京,151117,产品,产品经理/产品设计师,本科,"移动互联网,金融",扁平管理 领导nice 14-16薪 免费班车加体检,数据产品经理(悟空理财),"['产品经理', '产品', '数据']",8k-15k,1-3年
1918511,北京,16875,产品,产品经理,本科,数据服务,大数据龙头；团队氛围好，空间大,数据产品经理,"['产品经理', '产品', '数据']",10k-15k,1-3年
1874616,北京,718,技术,运维,硕士,移动互联网,国内难得的大数据战场。,数据平台工程师,"['平台', '数据']",20k-40k,1-3年
2310062,北京,43773,市场与销售,市场/营销,本科,硬件,五险一金，车补餐补,激光雷达技术支持工程师（内业数据处理）,"['市场', '技术支持', '营销', '数据']",6k-8k,1-3年
1959158,北京,8332,技术,测试,本科,移动互联网,上市公司 股权激励 年终奖,大数据测试工程师,"['大数据', '测试', '数据']",10k-15k,1-3年
2439655,北京,230,运营,编辑,本科,数据服务,大数据 上市公司 弹性工作,舆情分析师,['分析师'],9k-12k,1-3年
1380229,北京,11293,技术,后端开发,本科,移动互联网,高薪，靠谱团队靠谱事,大数据处理高级研发工程师,"['大数据', '数据']",14k-28k,1-3年
2154754,北京,102322,运营,运营,本科,"移动互联网,O2O",大公司 有前景,数据分析/模型分析,"['数据分析', '数据']",10k-15k,1-3年
2007914,北京,29643,技术,后端开发,本科,"数据服务,分类信息",五险一金；弹性工作；带薪年假；定期体检,_图像视频数据产品经理,"['产品经理', 'C++', '产品', '视频', '数据']",9k-15k,1-3年
2121079,北京,80814,运营,编辑,本科,"医疗健康,数据服务",股权激励、节日福利、领导好、晋升空间,医生——临床数据分析,"['数据分析', '数据']",9k-15k,1-3年
2569636,北京,53349,金融类,天使投资/VC/PE,不限,"移动互联网,社交网络","发展多,五险一金",数据分析（金融方向）偏文,"['分析师', '数据分析', '金融', '数据']",8k-15k,1-3年
485163,北京,2900,技术,前端开发,本科,"移动互联网 ,电子商务",期权丰厚、扁平管理、福利完善、14薪,前端数据展现研发工程师,"['前端', '数据']",15k-30k,1-3年
1711930,北京,77250,技术,后端开发,本科,"移动互联网,电子商务",期权激励，福利优厚，靠谱团队，mac pro,数据平台开发工程师,"['平台', '数据']",15k-25k,1-3年
2506106,北京,118560,产品,产品经理,本科,"社交网络,电子商务",新平台，更好的能力施展/学习机会,广告产品经理-数据,"['产品经理', '产品', '广告', '数据']",10k-20k,1-3年
1993793,北京,55446,技术,运维,本科,"移动互联网,O2O",免费三餐、弹性不打卡、技术氛围好、奖金多,运维开发工程师（大数据方向）(000574),"['大数据', '运维', '数据']",15k-30k,1-3年
2533317,北京,146797,开发/测试/运维类,数据开发,本科,移动互联网,"高绩效,扁平管理,氛围和谐",机器学习高级工程师-大数据,"['大数据', '数据挖掘', '机器学习', '数据']",20k-30k,1-3年
1732004,北京,329,产品,产品经理,本科,"数据服务,文化娱乐",工作伙伴逗比可爱，晋升奖金样样都全,数据产品经理,"['产品经理', '产品', '数据']",10k-15k,1-3年
2384165,北京,111757,技术,前端开发/移动开发,本科,金融,"五险一金,上升空间",金融工程（建模）量化分析师,"['分析师', '前端开发', '金融', '建模']",10k-20k,1-3年
2393888,北京,27988,市场与销售,市场/营销,大专,"移动互联网,广告营销","六险一金,班车,水果,知名公司,带薪假期",商务经理 （换量，活动策划，数据分析）,"['活动', '数据分析', '商务', '策划', '数据']",8k-13k,1-3年
2191404,北京,3194,技术,后端开发,本科,"移动互联网,文化娱乐",15天带薪年假 周一水果日 扁平管理,数据平台研发工程师,"['平台', '数据']",10k-20k,1-3年
2508698,北京,26762,运营,编辑,大专,"移动互联网,文化娱乐","五险一金,年终奖金,加班倒休",舆情分析师,"['分析师', '内容']",4k-8k,1-3年
2144466,北京,21643,市场与销售,市场/营销,本科,"移动互联网,金融",六险一金、免费午餐,商务合作经理（大数据风控方向）,"['风险控制', '大数据', '商务', '数据']",10k-20k,1-3年
2374375,北京,104601,金融,投融资,本科,"O2O,生活服务",期权+顶尖咨询团队+较大发展空间,金融分析师,"['分析师', '金融']",15k-30k,1-3年
2283295,北京,35686,技术,后端开发,本科,金融,"福利多多,领导好,各种补贴",需求分析师,"['分析师', '需求分析']",6k-12k,1-3年
2338250,北京,147168,产品,产品经理,硕士,"数据服务,其他",五险一金，年底双薪,医疗数据产品经理,"['医疗', '产品经理', '产品', '数据']",15k-25k,1-3年
2495401,北京,35422,产品,产品经理/产品设计师,本科,电子商务,领导nice、早晚班车、五层餐厅、健身房,数据产品经理,"['产品经理', '产品', '数据']",10k-20k,1-3年
2562076,北京,25592,产品,产品经理/产品设计师,本科,文化娱乐,核心项目，福利好，团队妹子多,数据产品经理,"['产品经理', '产品', '数据']",10k-20k,1-3年
1598951,北京,85451,运营,编辑,本科,"移动互联网,O2O",福利待遇，发展环境,舆情分析师,['分析师'],6k-8k,1-3年
1261719,北京,1650,市场与销售,供应链,本科,"移动互联网,数据服务",没有天花板的舞台，期待你的加入！,数据监控助理,['数据'],4k-5k,1-3年
2226681,北京,109273,市场与销售,数据分析,本科,"移动互联网,O2O",做五休二+餐补+五险一金+白班,数据分析统计专员,"['商业', '数据分析', '数据']",4k-7k,1-3年
2563998,北京,35422,产品,产品经理/产品设计师,本科,电子商务,"顶尖团队,氛围活跃,美女多,激励体制",数据产品经理,"['产品经理', '产品', '数据']",12k-23k,1-3年
1891490,北京,17407,技术,高端技术职位,本科,金融,十三薪不定期活动福利生日礼物免费体检等,电子商务-需求分析师,"['分析师', '商务', '需求分析']",6k-10k,1-3年
2517213,北京,24974,技术,企业软件,本科,"移动互联网,金融","六险一金,双休,带薪年假,晋升空间大",需求分析师（六险一金）,"['分析师', '需求分析']",8k-15k,1-3年
2340219,北京,27072,技术,后端开发,本科,"硬件,数据服务",技术大牛、轻松氛围,spark大数据研发,"['大数据', '数据']",10k-20k,1-3年
2551429,北京,123777,运营,运营,大专,"电子商务,企业服务",薪资优越 晋升空间大 办公环境好,用户运营（数据分析）,"['运营', '数据分析', '数据']",7k-12k,1-3年
1938710,北京,127515,技术,后端开发,本科,"数据服务,企业服务",适合发展的环境,C#大数据工程师,"['大数据', '数据']",10k-18k,1-3年
1829277,北京,436,技术,前端开发,本科,"移动互联网,游戏",老周直属，薪资优厚，团队氛围好，班车接送,Web前端工程师 / 数据可视化工程师,"['web前端', '可视化', '前端', '数据']",15k-30k,1-3年
2315193,北京,98620,产品,产品经理/产品设计师,本科,"移动互联网,金融","五险一金,大平台,晋升空间大",数据产品经理,"['产品经理', '产品', '数据']",8k-15k,1-3年
2556683,北京,57025,开发/测试/运维类,数据开发,本科,"移动互联网,金融","免费班车,带薪年假,六险一金",大数据工程师（数据建模挖掘方向）,"['大数据', '数据挖掘', '数据', '建模']",15k-30k,1-3年
2320496,北京,77250,技术,后端开发,本科,"移动互联网,电子商务","股票期权,福利优厚,靠谱团队,mac",大数据风控算法工程师,"['风险控制', '大数据', '数据', '算法']",25k-40k,1-3年
2354899,北京,3522,运营,运营,本科,金融,弹性工作 氛围好 五险一金 战略核心部,中高级商户服务专员（高级运营专员、数据分析经验优先）,"['运营', '数据分析', '数据']",8k-10k,1-3年
1433349,北京,602,技术,后端开发,本科,"移动互联网,数据服务",核心部门，成长空间大，期权激励,数据挖掘分析师,"['分析师', '数据挖掘', '数据']",12k-20k,1-3年
2372296,北京,46554,市场与销售,销售,大专,医疗健康,带薪年假 晋升空间大 年终奖金 节日福利,数据审核专员,"['审核', '助理', '数据']",4k-6k,1-3年
2439535,北京,98130,产品,产品经理,本科,"移动互联网,广告营销",团队优秀 领导好 福利好 弹性工作时间,产品经理-数据平台方向,"['平台', '产品经理', '产品', '数据']",13k-25k,1-3年
2039080,北京,1575,技术,运维安全,本科,"移动互联网,数据服务",平台、前景、机遇,大数据高级运维研发工程师,"['大数据', '运维', '数据']",15k-19k,1-3年
1515530,北京,17407,技术,高端技术职位,本科,金融,十三薪不定期游玩过节福利礼物免费体检等等,电子商务-需求分析师,"['分析师', '商务', '需求分析']",6k-10k,1-3年
2193197,北京,16875,产品,产品经理,本科,数据服务,"五险一金,13薪,年中奖金,免费体检",产品助理（业务分析师）,"['分析师', '产品']",8k-15k,1-3年
2157513,北京,2768,技术,后端开发,本科,"移动互联网,O2O",用车优惠 六险一金 有竞争力的薪资福利,大数据运维工程师,"['大数据', '运维', '数据']",15k-30k,1-3年
2446709,北京,956,技术,后端开发,本科,"移动互联网,数据服务","免费三餐,绩效奖金,六险一金,弹性工作",大数据开发工程师(spark)-103,"['大数据', '数据库', '数据']",15k-30k,1-3年
1586318,北京,6774,技术,后端开发,本科,"移动互联网,文化娱乐",发展前景广阔，公司的福利待遇好，平台大,大数据高级研发工程师（个性化推荐）,"['大数据', '数据']",15k-25k,1-3年
2304511,北京,145566,市场与销售,市场/营销,本科,"移动互联网,金融",五险一金 享受国家正常假期 带薪培训,销售数据支持,"['销售', '数据']",5k-7k,1-3年
2258789,北京,37099,技术,后端开发,本科,移动互联网,核心研发项目，五险一金，先进技术平台,百度系统部_智能数据中心大数据架构师/高级工程师,"['大数据', '架构师', '数据', '系统']",30k-35k,1-3年
2419083,北京,1575,运营,运营,本科,"移动互联网,数据服务",大平台+充满机遇的环境！,市场项目数据主管/专员,['数据'],4k-7k,1-3年
2303863,北京,35422,技术,后端开发,本科,电子商务,数据量大，工作有挑战，发展空间大,hadoop/storm数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,1-3年
2422252,北京,8510,运营,运营,大专,"移动互联网,数据服务",优秀的平台/保险福利全,产品运营(大数据产品运营工程师),"['运营', '大数据', '产品', '数据']",7k-8k,1-3年
2381783,北京,114110,技术,测试,本科,移动互联网,待遇优厚，股权激励,大数据质量测试,"['大数据', '测试', '数据']",8k-15k,1-3年
2502174,北京,19727,市场与销售,市场/营销,硕士,"移动互联网,数据服务",餐补 六险一金 班车接送,销售数据分析,"['销售', '数据分析', '数据']",6k-12k,1-3年
2114220,北京,133,技术,运维,本科,"移动互联网,信息安全",核心团队，发展空间大,商业化运营（数据方向）,"['运营', '数据']",15k-25k,1-3年
2168294,北京,141060,市场与销售,市场/营销,本科,"数据服务,广告营销",五险一金+补充医疗保险，饭补，通讯费补助,舆情分析师（高级）,['分析师'],5k-8k,1-3年
2421659,北京,139755,技术,后端开发,本科,电子商务,五险一金，餐补，班车，弹性工时,hadoop/storm高级数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,1-3年
2569737,北京,1575,运营/编辑/客服,运营,本科,"移动互联网,数据服务","发展空间广,单位福利好,公司平台大",运营策略师（数据方向）,"['数据', '运营', '策略']",10k-15k,1-3年
2168283,北京,141060,市场与销售,市场/营销,大专,"数据服务,广告营销",五险一金+补充医疗保险，饭补，通讯费补助,舆情分析师（中级）,['分析师'],4k-7k,1-3年
2327743,北京,125634,技术,后端开发,本科,数据服务,"弹性工时,无线一金,公司福利",大数据挖掘／算法,"['大数据', '数据挖掘', '数据', '算法']",15k-20k,1-3年
2384910,北京,3712,市场与销售,市场/营销,本科,"移动互联网,电子商务",免费班车+餐补,网络营销-数据分析,"['数据分析', '营销', '数据']",6k-12k,1-3年
1712017,北京,66662,产品,产品经理,大专,电子商务,创业子公司 发展空间大,物流系统需求分析师,"['分析师', '系统', '物流', '需求分析']",5k-10k,1-3年
2495438,北京,150972,技术,数据开发,本科,移动互联网,"股票期权,技术驱动",数据仓库/数据平台工程师,"['数据仓库', '平台', '数据挖掘', '数据']",15k-25k,1-3年
2168279,北京,141060,市场与销售,市场/营销,大专,"数据服务,广告营销",五险一金+补充医疗保险，饭补，通讯费补助,舆情分析师（基础）,['分析师'],3k-6k,1年以下
1007039,北京,82991,技术,后端开发,本科,"企业服务,数据服务",大牛担任导师，工程师文化，技术驱动,大数据平台高级开发,"['平台', '大数据', '数据']",15k-30k,1-3年
343572,北京,129,技术,后端开发,本科,社交网络,广阔的发展空间，有竞争力的薪资,大数据平台工程师,"['平台', '大数据', '数据']",12k-24k,1-3年
1712231,北京,129,市场与销售,数据分析,本科,社交网络,足够的上升空间,商业数据分析,"['商业', '数据分析', '数据', 'BI']",15k-25k,1-3年
457895,北京,129,技术,后端开发,本科,社交网络,广阔的发展空间，有竞争力的薪资,数据平台工程师,"['平台', '数据']",15k-25k,1-3年
2442735,北京,50702,市场与销售,公关,不限,"移动互联网,O2O",高逼格平台，前（钱）景光明,分析师,['分析师'],10k-15k,1-3年
2569074,北京,62,开发/测试/运维类,数据开发,本科,"移动互联网,数据服务","美味三餐,租房补贴,过亿用户",数据平台(高级)工程师,"['高级', '数据', '平台']",20k-40k,1-3年
2152034,北京,62,市场与销售,销售,本科,"移动互联网,数据服务",免费三餐，五险一金，租房补贴，工作氛围好,商业化收入管理分析师,['分析师'],7k-14k,1-3年
2369936,北京,50702,技术,后端开发,本科,"移动互联网,O2O",核心部门，平台大，待遇优，发展空间大,高级数据仓库,"['数据仓库', '数据']",15k-30k,1-3年
2522745,北京,50702,技术,后端开发,本科,"移动互联网,O2O",核心部门，平台大，待遇优，发展空间大,数据开发,"['大数据', '数据库', '数据']",15k-30k,1-3年
2386534,北京,18497,技术,后端开发,本科,数据服务,技术大牛，年底奖金 补充医疗等,大数据算法应用工程师,"['大数据', '数据', '算法']",15k-30k,1-3年
2530061,北京,50702,技术,后端开发,不限,"移动互联网,O2O",技术,数据仓库（高级）研发工程师,"['数据仓库', '数据']",20k-30k,1-3年
2567882,北京,116752,金融类,天使投资/VC/PE,本科,"电子商务,移动互联网",良好的职位晋升机会，丰厚的薪资待遇,投资经理-——大数据/VR/人工智能方向,"['经理', '大数据', '投资', '人工智能', '数据']",15k-30k,1-3年
2151917,北京,62,设计,用户研究,本科,"移动互联网,数据服务",可视化,数据可视化-偏市场方向,"['可视化', '数据']",10k-20k,1-3年
2152168,北京,62,市场与销售,投资,本科,"移动互联网,数据服务",丰厚薪资+美味三餐+水果零食,投资分析师,"['分析师', '投资']",15k-25k,1-3年
2008083,北京,82991,技术,后端开发,本科,"企业服务,数据服务",核心业务，技术实力顶尖，从0到1的空间,大数据挖掘工程师,"['大数据', '数据挖掘', '数据', '算法']",20k-40k,1-3年
2559132,北京,116752,市场与销售,金融类-天使投资/VC/PE,本科,"电子商务,移动互联网",良好的职位晋升机会，丰厚的薪资待遇,投资经理—大数据/VR/人工智能,"['大数据', '顾问', '投资', '人工智能', '数据']",15k-30k,1-3年
449834,北京,129,技术,数据开发,本科,社交网络,广阔的发展空间，有竞争力的薪资,数据分析工程师,"['数据分析', '数据挖掘', '数据']",10k-20k,1-3年
2385848,北京,22858,金融,天使投资/VC/PE,本科,"金融,数据服务",优质精英团队、华尔街海龟 优厚待遇,商业分析师,"['分析师', 'BI']",10k-20k,1-3年
1398455,北京,50702,技术,后端开发,本科,"移动互联网,O2O",福利待遇好，晋升空间大,美团网外卖部门招聘：数据后台,"['招聘', '后台', '数据']",15k-25k,1-3年
2215078,北京,50702,设计,用户研究,本科,"移动互联网,O2O",免费班车股票期权带薪年假绩效奖金五险一金,数据分析实习生,"['数据分析', '数据']",2k-4k,1年以下
127572,北京,129,产品,产品经理,本科,社交网络,参与见证最有趣的社交产品陌陌的设计,数据产品经理,"['产品经理', '产品', '数据']",10k-18k,1-3年
2537632,北京,50702,运营,高端运营职位,不限,"移动互联网,O2O",发展空间大,高级商业分析师1102,"['分析师', 'BI']",15k-25k,1-3年
2486999,北京,50702,技术,后端开发,本科,"移动互联网,O2O",你懂的,数据仓库工程师-- 仓库建模,"['数据仓库', '数据', '建模']",20k-40k,1-3年
2317404,北京,22858,金融,投融资,本科,"金融,数据服务",优厚待遇、优质精英团队、华尔街海龟等,商务分析师,"['分析师', '商务']",10k-15k,1-3年
2239954,北京,2474,技术,后端开发,硕士,移动互联网,五险一金,JAVA开发工程师/架构师-大数据(J11358),"['大数据', 'Java', '架构师', '数据']",20k-40k,1-3年
2033687,北京,50702,技术,后端开发,本科,"移动互联网,O2O",大牛云集，与最优秀的人共同成长,美团外卖智能配送-数据分析工程师,"['数据分析', '数据']",20k-40k,1-3年
2435771,北京,94407,金融,投融资,硕士,移动互联网,该有的都会有,教育科技分析师,['分析师'],8k-16k,1-3年
2066980,北京,18497,技术,后端开发,本科,数据服务,技术驱动 Geek氛围 领导nice 成长型公司,视频大数据平台工程师,"['平台', '大数据', '视频', '数据']",15k-30k,1-3年
2193860,北京,50702,运营,运营,不限,"移动互联网,O2O",外卖运营部商业分析,数据分析师（销售预算）（外卖运营部-商业分析）,"['分析师', '销售', '数据分析', '数据', 'BI']",9k-15k,1-3年
108569,北京,129,产品,产品经理,本科,社交网络,六险一金 有竞争力的薪资 优美办公环境,数据产品经理,"['产品经理', '产品', '数据']",10k-18k,1-3年
2417864,北京,50702,运营,运营,本科,"移动互联网,O2O",六险一金 带薪年假 带薪病假,数据可视化－市场传播方向,"['可视化', '用户', '数据']",10k-15k,1-3年
2417977,北京,50702,设计,数据分析,本科,"移动互联网,O2O",发展前景好，团队领导nice，福利待遇优厚,数据专员,"['数据分析', '数据']",6k-9k,1-3年
2309853,北京,50702,技术,后端开发,不限,"移动互联网,O2O",PB级数据，复杂业务场景，先进数仓技术,数据仓路研发工程师（支付）,"['支付', '数据']",20k-40k,1-3年
1335128,北京,2474,技术,后端开发,本科,移动互联网,期权激励，六险一金，靠谱团队，福利最全,高级数据架构工程师,"['架构师', '数据']",20k-40k,1-3年
2397990,北京,50702,运营,运营,本科,"移动互联网,O2O",发展前景，团队氛围，学习成长,商业分析师,"['分析师', 'BI']",10k-20k,1-3年
2416801,北京,50702,设计,数据分析,本科,"移动互联网,O2O",免费班车股票期权带薪年假绩效奖金五险一金,数据分析（美团主app）,"['数据分析', '移动端', '数据']",15k-30k,1-3年
1654639,北京,62,运营,运营,本科,"移动互联网,数据服务",免费三餐+零食水果+就近住房补贴+六险一金,媒体平台数据产品经理,"['平台', '产品经理', '产品', '媒体', '数据']",5k-10k,1-3年
1425532,北京,50702,市场与销售,市场/营销,本科,"移动互联网,O2O",发展潜力大,商业分析师（经营分析方向）-（配送运营部-北京）,"['分析师', 'BI']",10k-15k,1-3年
2512520,北京,50702,市场与销售,投资,本科,"移动互联网,O2O",战略团队、平台好、机会多,市场及情报分析师,['分析师'],10k-20k,1-3年
2152204,北京,62,产品,产品经理,本科,"移动互联网,数据服务",过亿用户量+优厚薪资期权+优质福利,产品经理-娱乐类产品数据分析，需求调研,"['产品经理', '数据分析', '产品', '数据']",12k-24k,1-3年
2239958,北京,2474,技术,后端开发,硕士,移动互联网,五险一金,高级策略算法工程师-大数据(J12031),"['大数据', '策略', '数据', '算法']",20k-40k,1-3年
697595,北京,72257,金融,投融资,本科,金融,五险一金补充医疗集团公司,助理分析师,['分析师'],6k-10k,1-3年
2217640,北京,50702,产品,产品经理/产品设计师,硕士,"移动互联网,O2O",业务前景好 充分挖掘潜力 发展空间大,资深数据产品经理,"['产品经理', '产品', '数据']",20k-35k,1-3年
1838723,北京,36031,产品,产品经理,本科,"移动互联网,教育",工作弹性、五险一金、福利丰厚、团队氛围,商业广告策略分析师,"['分析师', '广告', '策略']",20k-40k,1-3年
2393580,北京,129,技术,数据开发,本科,社交网络,足够的上升空间,数据开发工程师（游戏部）,"['大数据', '数据挖掘', '数据库', '游戏', '数据']",15k-25k,1-3年
2239992,北京,2474,产品,产品经理,本科,移动互联网,五险一金,策略产品经理-大数据(J11255),"['产品经理', '大数据', '产品', '策略', '数据']",20k-40k,1-3年
2385676,北京,18497,技术,后端开发,本科,数据服务,职业团队，技术驱动，领导nice，福利好,大数据运维开发工程师,"['大数据', '运维', '数据']",15k-30k,1-3年
2152267,北京,62,产品,产品经理,本科,"移动互联网,数据服务",过亿用户+三餐+住房补助,数据策略产品经理-视频,"['产品经理', '产品', '策略', '视频', '数据']",15k-30k,1-3年
430866,北京,129,产品,产品经理,本科,社交网络,加入一个开放的产品平台,数据产品经理,"['产品经理', '产品', '数据']",13k-26k,1-3年
2459560,北京,50702,运营,运营,不限,"移动互联网,O2O",平台大、牛人多、成长快、待遇好,数据分析专员（SQL方向）（美团自营配送总部）,"['数据分析', '数据']",7k-12k,1年以下
2500305,北京,50702,运营,运营,不限,"移动互联网,O2O",平台大、牛人多、成长快、待遇好,数据分析专员（SQL方向）（美团外卖-众包配送）,"['数据分析', '数据']",7k-12k,1年以下
2369921,北京,50702,技术,后端开发,本科,"移动互联网,O2O",核心部门，平台大，待遇优，发展空间大,支付平台 - 数据仓库开发工程师,"['支付', '数据仓库', '平台', '数据']",15k-30k,1-3年
2363450,北京,22858,金融,天使投资/VC/PE,本科,"金融,数据服务",优厚待遇、优质精英团队、华尔街海龟等,资金运营分析师,"['分析师', '运营']",10k-20k,1-3年
2208831,北京,50702,设计,用户研究,本科,"移动互联网,O2O",环境好 六险一金 发展空间大,数据分析经理-QA,"['数据分析', '测试', '数据']",8k-16k,1-3年
2512479,北京,50702,金融,天使投资/VC/PE,本科,"移动互联网,O2O",战略团队、平台好、机会多,投融资分析师,"['分析师', '融资']",10k-20k,1-3年
1354588,北京,106303,设计,用户研究,本科,"移动互联网,广告营销",一年15天年假，弹性工作时间，文化灵活,商业产品分析师,"['分析师', '产品']",15k-25k,1-3年
2145687,北京,106303,产品,产品经理,本科,"移动互联网,广告营销",一年15天年假，弹性工作时间，文化灵活,集团总部-大数据中心-移动产品经理,"['移动', '产品经理', '大数据', '产品', '数据']",15k-25k,1-3年
2016228,北京,50702,运营,运营,本科,"移动互联网,O2O",外卖配送事业群,活动运营（数据分析方向）（外卖活动运营-北京总部）,"['活动', '运营', '数据分析', '数据']",6k-10k,1-3年
2392442,北京,106303,产品,产品经理,本科,"移动互联网,广告营销",15天年假，弹性工作时间，发展空间大,集团总部-大数据中心-移动端商业产品助理,"['移动', '大数据', '产品', '移动端', '数据']",6k-12k,1-3年
1632882,北京,2474,设计,用户研究,本科,移动互联网,福利待遇好,数据分析师,"['分析师', '数据分析', '数据']",20k-30k,3-5年
2580265,北京,44749,开发/测试/运维类,数据开发,本科,移动互联网,ofo共享单车邀你一起改变出行方式,数据分析师,"['中级', '数据分析', '数据', '分析师']",10k-20k,3-5年
2037175,北京,22391,设计,用户研究,本科,金融,联想控股 服务于三农 年底双薪 餐费补助,数据分析师,"['分析师', '数据分析', '数据']",15k-25k,3-5年
1934836,北京,35939,产品,产品经理,本科,移动互联网,扁平管理，A轮融资，项目奖金,数据分析师,"['分析师', '数据分析', '数据']",15k-30k,3-5年
2134646,北京,22666,技术,运维安全,本科,"移动互联网,O2O",行业领先，顶级VC投资，精英团队，股票期权,数据分析师,"['数据仓库', '分析师', '数据分析', '数据']",15k-30k,3-5年
2484788,北京,50826,设计,数据分析,本科,金融,正规金融国企 六险一金 福利好,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
2163926,北京,50702,设计,用户研究,本科,"移动互联网,O2O",福利待遇好 公司发展好,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
2300809,北京,3522,设计,数据分析,本科,金融,领导好,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
2014518,北京,14819,市场与销售,数据分析,本科,"移动互联网,金融","提升快,福利好,带薪假期",数据分析师,"['商业', '分析师', '数据分析', '数据']",12k-18k,3-5年
1838374,北京,9581,运营,运营,本科,"电子商务,教育",互联网教育风口，拟上市公司,数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
2510112,北京,122355,设计,数据分析,本科,"电子商务,移动互联网","公司高大上,福利好,待遇高",数据分析师,"['分析师', '数据分析', '数据']",15k-25k,3-5年
2208309,北京,3786,产品,产品经理,本科,"移动互联网,金融",Top互联网金融公司，超多技术大牛。,数据分析师,"['分析师', '数据分析', '数据']",15k-30k,3-5年
2150279,北京,139755,设计,数据分析,本科,电子商务,办公环境好，福利待遇佳。,数据分析师,"['分析师', '数据分析', '数据']",6k-12k,3-5年
2507283,北京,104601,运营,运营,本科,"O2O,生活服务",平台好、发展前景、有竞争力的薪酬,数据分析师,"['分析师', '数据分析', '数据']",10k-20k,3-5年
2579233,北京,89541,开发/测试/运维类,数据开发,本科,"移动互联网,电子商务",福利好、业务形态健康、高激励、期权,数据分析师,"['数据分析', '数据', '分析师']",20k-40k,3-5年
1148292,北京,2474,运营,运营,本科,移动互联网,薪酬待遇高,数据分析师,"['分析师', '数据分析', '数据']",20k-35k,3-5年
1644567,北京,50702,市场与销售,市场/营销,本科,"移动互联网,O2O",五险一金，平台发展好,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,3-5年
2579415,北京,18139,开发/测试/运维类,数据开发,本科,电子商务,大数据深度应用，团队nice，发展潜力大,数据分析师,"['数据分析', '数据挖掘', '数据仓库', '建模', 'BI']",20K-40K,3-5年
2557439,北京,137505,运营,运营,本科,"O2O,金融",nice~,高级数据分析师,"['分析师', '数据分析', '数据']",20k-30k,3-5年
2396414,北京,39934,设计,数据分析,本科,"移动互联网,电子商务",和最好的你 一起做点不一样的,数据分析师,"['分析师', '数据分析', '数据']",15k-25k,3-5年
2526052,北京,42726,产品/需求/项目类,数据分析,本科,生活服务,交通便利,数据分析师,"['分析师', '数据分析', '数据']",20k-30k,3-5年
2546205,北京,5812,技术,后端开发,本科,"企业服务,数据服务",餐补，宿舍，免费班车，全额五险一金,数据分析师,"['分析师', '数据分析', '数据']",15k-22k,3-5年
